Ano e mês do lançamento;Código Órgão Superior;Nome Órgão Superior;Código Órgão Subordinado;Nome Órgão Subordinado;Código Unidade Gestora;Nome Unidade Gestora;Código Gestão;Nome Gestão;Código Unidade Orçamentária;Nome Unidade Orçamentária;Código Função;Nome Função;Código Subfução;Nome Subfunção;Código Programa Orçamentário;Nome Programa Orçamentário;Código Ação;Nome Ação;Código Plano Orçamentário;Plano Orçamentário;Código Programa Governo;Nome Programa Governo;UF;Município;Código Subtítulo;Nome Subtítulo;Código Localizador;Nome Localizador;Sigla Localizador;Descrição Complementar Localizador;Código Autor Emenda;Nome Autor Emenda;Código Categoria Econômica;Nome Categoria Econômica;Código Grupo de Despesa;Nome Grupo de Despesa;Código Elemento de Despesa;Nome Elemento de Despesa;Código Modalidade da Despesa;Modalidade da Despesa;Valor Empenhado (R$);Valor Liquidado (R$);Valor Pago (R$);Valor Restos a Pagar Inscritos (R$);Valor Restos a Pagar Cancelado (R$);Valor Restos a Pagar Pagos (R$)
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158123;INSTITUTO FED CIENCIA TECNOL SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;301;Atenção básica;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;212B;BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DE SERVIDORES CIVIS E DE EMPREGADOS;0;NAO ATRIBUIDO;MG;;212B0031;BENEFICIOS OBRIGATORIOS AOS SERVIDORE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;8;Outros Benefícios Assistenciais do servidor e;90;Reserva de Contingência;-130521,45;80667,3;80859,9;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158310;INST.FED.TRIANGULO MINEIRO/CAMPUS UBERABA;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;0;5486,04;5336,04;0;4252,72;0
2022/12;53000;Ministério do Desenvolvimento Regional;22203;Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba;195005;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;11201;CIA DE DESENV DOS VALES DO S.FRANC.E PARNAIBA;53201;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;15;Urbanismo;244;Assistência comunitária;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;7K66;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;7K660031;APOIO A PROJETOS DE DESENVOLVIMENTO S - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0212E+11;AELTON FREITAS / EMENDA 6;4;DESPESAS DE CAPITAL;4;Investimentos;52;Equipamentos e Material Permanente;90;Reserva de Contingência;0;0;0;0;0;15000
2022/12;26000;Ministério da Educação;26231;Universidade Federal de Alagoas;153037;UNIVERSIDADE FEDERAL DE ALAGOAS;15222;UNIVERSIDADE FEDERAL DE ALAGOAS;26285;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;12;Educação;128;Formação de recursos humanos;32;PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO;4572;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;0;NAO ATRIBUIDO;MG;;45720031;CAPACITACAO DE SERVIDORES PUBLICOS FE - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0;3276,48;0;0;0;0
2022/12;53000;Ministério do Desenvolvimento Regional;22203;Companhia de Desenvolvimento dos Vales do São Francisco e do Parnaíba;195005;CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA;11201;CIA DE DESENV DOS VALES DO S.FRANC.E PARNAIBA;53201;COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO;15;Urbanismo;244;Assistência comunitária;2217;DESENVOLVIMENTO REGIONAL, TERRITORIAL E URBANO;00SX;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;APOIO A PROJETOS DE DESENVOLVIMENTO SUSTENTAVEL LOCAL INTEGRADO;0;TRAVESSIAS;MG;;00SX0031;APOIO A PROJETOS DE DESENVOLVIMENTO S - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02214E+11;PATRUS ANANIAS / EMENDA 2;4;DESPESAS DE CAPITAL;4;Investimentos;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0;30926,71;30926,71;0;0;0
2022/12;26000;Ministério da Educação;26261;Universidade Federal de Itajubá;153030;UNIVERSIDADE FEDERAL DE ITAJUBA;15249;UNIVERSIDADE FEDERAL DE ITAJUBA;26261;UNIVERSIDADE FEDERAL DE ITAJUBA - MG;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;RO01;REGRA DE OURO;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;37;Locação de Mão-de-Obra;90;Reserva de Contingência;0;0;0;0;0;7633,2
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158415;INST FED SUDESTE DE MG/CAMPUS MURIAE;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;4431,2;17753,72;22776,72;0;0;0
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158312;INST.FED.TRIANGULO MINEIRO/CAMPUS UBERLANDIA;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;0;FOMENTO AS ACOES DE PESQUISA, EXTENSAO E INOVACAO NAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;-6560;30030;48470;0;0;0
2022/12;26000;Ministério da Educação;26237;Universidade Federal de Juiz de Fora;153061;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;15228;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;38248,3;0;0;0;0;0
2022/12;26000;Ministério da Educação;26410;Instituto Federal do Norte de Minas Gerais;158121;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;26410;INST.FED.DE EDUC.,CIENC.E TEC.DO NORTE DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;40;Serviços de Tecnologia da Informação e Comuni;90;Reserva de Contingência;18280,27;30274,83;34472,22;0;0,2;0
2022/12;26000;Ministério da Educação;26285;Fundação Universidade Federal de São João Del-Rei;154069;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;15276;FUNDACAO UNIVERSIDADE FEDERAL DE S.J DEL-REI;26285;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;4002;ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR;1;PROGRAMA INCLUIR - ACESSIBILIDADE NA EDUCACAO SUPERIOR;0;NAO ATRIBUIDO;MG;;40020031;ASSISTENCIA AO ESTUDANTE DE ENSINO SU - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;26832,73;2400;7600;0;0;0
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;158412;INST FED SUDESTE DE MG/CAMPUS RIO POMBA;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;0;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;33;Passagens e Despesas com Locomoção;90;Reserva de Contingência;0;20190;20190;0;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180002;DEPARTAMENTO DE GESTAO INTERNA;1;TESOURO NACIONAL;51101;MINISTERIO DO ESPORTE;27;Desporto e lazer;812;Desporto comunitário;2035;ESPORTE, CIDADANIA E DESENVOLVIMENTO;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01731E+11;BRUNNY / EMENDA 1;4;DESPESAS DE CAPITAL;4;Investimentos;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;-19396,84;0;0
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;180073;SEC. NAC. ESP., EDUCACAO, LAZER E INC. SOCIAL;1;TESOURO NACIONAL;55101;MINISTERIO DA CIDADANIA;27;Desporto e lazer;812;Desporto comunitário;5026;ESPORTE;5450;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER;0;IMPLANTACAO E MODERNIZACAO DE INFRAESTRUTURA PARA ESPORTE EDUCACIONAL, RECREATIVO E DE LAZER - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;54500031;IMPLANTACAO E MODERNIZACAO DE INFRAES - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02042E+11;VILSON DA FETAEMG / EMENDA 3;4;DESPESAS DE CAPITAL;4;Investimentos;41;Contribuições;40;Transferências a Municípios;0;0;0;0;0;78777,49
2022/12;26000;Ministério da Educação;26413;Instituto Federal do Triângulo Mineiro;158311;INST.FED.TRIANGULO MINEIRO/CAMPUS ITUIUTABA;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;26413;INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;21B3;FOMENTO AS ACOES DE ENSINO, PESQUISA, EXTENSAO E INOVACAO E AO DESENVOLVIMENTO DE POLITICAS, REGULACAO E SUPERVISAO DA EDUCACAO PROFISSIONAL E TECNOLOGICA;0;FOMENTO AS ACOES DE PESQUISA, EXTENSAO E INOVACAO NAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;TRAVESSIAS;MG;;21B30031;FOMENTO AS ACOES DE ENSINO, PESQUISA, - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;31;Premiações Culturais, Artísticas, Científicas;90;Reserva de Contingência;0;1500;1500;0;0;0
2022/12;26000;Ministério da Educação;26282;Universidade Federal de Viçosa;154052;CAMPUS DE FLORESTAL- UFV;15268;UNIVERSIDADE FEDERAL DE VICOSA;26282;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;30;Material de Consumo;90;Reserva de Contingência;0;3400,6;15573,85;0;0;0
2022/12;26000;Ministério da Educação;26285;Fundação Universidade Federal de São João Del-Rei;154069;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;15276;FUNDACAO UNIVERSIDADE FEDERAL DE S.J DEL-REI;26285;FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8;CODIGO INEXISTENTE NO SIAFI;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;16800;0;0;0;0;0
2022/12;26000;Ministério da Educação;26282;Universidade Federal de Viçosa;154051;UNIVERSIDADE FEDERAL DE VICOSA;15268;UNIVERSIDADE FEDERAL DE VICOSA;26282;FUNDACAO UNIVERSIDADE FEDERAL DE VICOSA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20RK;FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;CV19;CODIGO INEXISTENTE NO SIAFI;0;NAO ATRIBUIDO;MG;;20RK0031;FUNCIONAMENTO DE INSTITUICOES FEDERAI - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;620,93;0;3400;0;0;0
2022/12;26000;Ministério da Educação;26432;Instituto Federal do Paraná;158009;INST. FED. DO PARANA/ REITORIA;26432;INSTITUTO FEDERAL DO PARANA;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;-229,35;0;0;0;0;0
2022/12;26000;Ministério da Educação;26411;Instituto Federal do Sudeste de Minas Gerais;155591;INST FED SUDESTE DE MG/CAMPUS MANHUACU;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;26411;INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG;12;Educação;363;Ensino profissional;2080;EDUCACAO DE QUALIDADE PARA TODOS;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,0193E+11;SUBTENENTE GONZAGA / EMENDA 5;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;0;0;0;0;0;479,8
2022/12;26000;Ministério da Educação;26260;Universidade Federal de Alfenas;153028;UNIVERSIDADE FEDERAL DE ALFENAS;15248;UNIVERSIDADE FEDERAL DE ALFENAS;26260;UNIVERSIDADE FEDERAL DE ALFENAS;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;20GK;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;0;FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS;0;NAO ATRIBUIDO;MG;;20GK0031;FOMENTO AS ACOES DE GRADUACAO, POS-GR - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;39;Outros Serviços de Terceiros - Pessoa Jurídic;90;Reserva de Contingência;33269,2;0;0;0;0;0
2022/12;36000;Ministério da Saúde;36000;Ministério da Saúde - Unidades com vínculo direto;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;1;TESOURO NACIONAL;36901;FUNDO NACIONAL DE SAUDE;10;Saúde;302;Assistência hospitalar e ambulatorial;2015;FORTALECIMENTO DO SISTEMA UNICO DE SAUDE (SUS);8535;ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE;EIND;EMENDA INDIVIDUAL;0;NAO ATRIBUIDO;MG;;85350031;ESTRUTURACAO DE UNIDADES DE ATENCAO E - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,01937E+11;JULIO DELGADO / EMENDA 5;4;DESPESAS DE CAPITAL;4;Investimentos;42;Auxílios;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;21163;11486
2022/12;26000;Ministério da Educação;26257;Centro Federal de Educação Tecnológica de Minas Gerais;153015;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG;15245;CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG;26257;CENTRO FED.DE EDUC.TECNOL.DE MINAS GERAIS;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;20RL;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;FUNCIONAMENTO DAS INSTITUICOES DA REDE FEDERAL DE EDUCACAO PROFISSIONAL, CIENTIFICA E TECNOLOGICA;0;NAO ATRIBUIDO;MG;;20RL0031;FUNCIONAMENTO DAS INSTITUICOES DA RED - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;47;Obrigações Tributárias e Contributivas;90;Reserva de Contingência;1073,79;2933,72;2827,9;0;1161,16;0
2022/12;26000;Ministério da Educação;26274;Fundação Universidade Federal de Uberlândia;154043;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;15260;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;26274;FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA;12;Educação;364;Ensino superior;5013;EDUCACAO SUPERIOR - GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO;8282;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;REESTRUTURACAO E MODERNIZACAO DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR;0;NAO ATRIBUIDO;MG;;82820031;REESTRUTURACAO E MODERNIZACAO DAS INS - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;36;Outros Serviços de Terceiros - Pessoa Física;90;Reserva de Contingência;0;65421,07;65421,07;0;0;0
2022/12;26000;Ministério da Educação;26412;Instituto Federal do Sul de Minas Gerais;158304;IFSULDEMINAS - CAMPUS MACHADO;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;26412;INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG;12;Educação;363;Ensino profissional;5012;EDUCACAO PROFISSIONAL E TECNOLOGICA;2994;ASSISTENCIA AOS ESTUDANTES DAS INSTITUICOES FEDERAIS DE EDUCACAO PROFISSIONAL E TECNOLOGICA;RO01;REGRA DE OURO;0;NAO ATRIBUIDO;MG;;29940031;ASSISTENCIA AOS ESTUDANTES DAS INSTIT - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;;SEM EMENDA;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;18;Auxílio Financeiro a Estudantes;90;Reserva de Contingência;0;0;0;0;4333;400
2022/12;55000;Ministério da Cidadania;55000;Ministério da Cidadania - Unidades com vínculo direto;550009;SECR. NAC. DE CUIDADOS E PREV. AS DROGAS;1;TESOURO NACIONAL;55101;MINISTERIO DA CIDADANIA;8;Assistência social;244;Assistência comunitária;5032;REDE DE SUPORTE SOCIAL AO DEPENDENTE QUIMICO: CUIDADOS,PREVENCAO E REINSERCAO SOCIAL;20R9;REDUCAO DA DEMANDA DE DROGAS;0;REDUCAO DA DEMANDA POR DROGAS;0;NAO ATRIBUIDO;MG;;20R90031;REDUCAO DA DEMANDA DE DROGAS          - NO ESTADO DE MINAS G;31;NO ESTADO DE MINAS GERAIS;MG;Sem informação;2,02228E+11;EROS BIONDINI / EMENDA 2;3;DESPESAS CORRENTES;3;Outras Despesas Correntes;41;Contribuições;50;Transferências a Instituições Privadas sem Fins Lucrativos;0;0;0;0;0;0
